,id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,leading_actor,genre,director_name,production_company,release_month,profit,profit_adj
186,10317,0.795762,28000000,7002261,Our Brand Is Crisis,108,2015-09-11,122,5.7,2015,25759988.6656049,6442077.28548599,Sandra Bullock,Drama,David Gordon Green,Participant Media,September,-20997739,-19317911.38011891
200,306745,0.706023,7000000,573335,Freeheld,103,2015-10-02,86,7.1,2015,6439997.16640124,527467.967914094,Julianne Moore,Romance,Peter Sollett,Double Feature Films,October,-6426665,-5912529.198487146
202,292431,0.699932,3000000,695269,Love,134,2015-07-06,307,4.7,2015,2759998.78560053,639647.198555232,Karl Glusman,Drama,Gaspar NoÃ©,Wild Bunch,July,-2304731,-2120351.587045298
203,300693,0.69957,9600000,2541554,Truth,121,2015-09-12,89,6.4,2015,8831996.11392171,2338228.65117939,Robert Redford,Drama,James Vanderbilt,Echo Lake Entertainment,September,-7058446,-6493767.462742319
205,256924,0.690479,10000000,10835752,Danny Collins,107,2015-03-20,114,6.6,2015,9199995.95200178,9968887.45368952,Al Pacino,Comedy,Dan Fogelman,Big Indie Pictures,March,835752,768891.501687739
206,253414,0.689578999999999,15000000,3020664,Rock the Kasbah,100,2015-10-22,56,5.1,2015,13799993.9280026,2779009.65723575,Bill Murray,Comedy,Barry Levinson,Shangri-La Entertainment,October,-11979336,-11020984.27076685
208,320588,0.673792,1000000,14444999,"Hello, My Name Is Doris",95,2015-11-27,87,6.6,2015,919999.595200178,13289393.2326669,Sally Field,Comedy,Michael Showalter,Red Crown Productions,November,13444999,12369393.637466723
209,157544,0.669351,13000000,1784763,The Vatican Tapes,91,2015-07-24,164,4.5,2015,11959994.7376023,1641981.23752825,Olivia Taylor Dudley,Thriller,Mark Neveldine,Lakeshore Entertainment,July,-11215237,-10318013.50007405
210,283235,0.661471,8000000,1411927,99 Homes,112,2015-09-25,121,6.8,2015,7359996.76160142,1298972.2684522,Andrew Garfield,Drama,Ramin Bahrani,Imagenation Abu Dhabi FZ,September,-6588073,-6061024.49314922
211,243938,0.661163,14000000,12314651,Hot Tub Time Machine 2,93,2015-02-20,244,5.0,2015,12879994.3328024,11329473.9350314,Rob Corddry,Comedy,Steve Pink,Paramount Pictures,February,-1685349,-1550520.3977710009
213,254905,0.654046,4000000,143101,Manglehorn,97,2015-06-03,35,5.0,2015,3679998.38080071,131652.86207274,Al Pacino,Drama,David Gordon Green,Worldview Entertainment,June,-3856899,-3548345.51872797
223,232572,0.602165,8000000,35991087,A Walk in the Woods,104,2015-09-02,171,5.4,2015,7359996.76160142,33111785.4708143,Robert Redford,Drama,Ken Kwapis,Wildwood Enterprises,September,27991087,25751788.709212877
225,243940,0.599655,3300000,64110728,The Lazarus Effect,83,2015-01-29,327,4.9,2015,3035998.66416058,58981843.8079887,Olivia Wilde,Thriller,David Gelb,Lionsgate,January,60810728,55945845.143828124
229,239573,0.577814,35000000,14431253,Unfinished Business,90,2015-03-05,241,4.9,2015,32199985.8320062,13276746.9182313,Vince Vaughn,Comedy,Ken Scott,Studio Babelsberg,March,-20568747,-18923238.9137749
230,167810,0.570743999999999,2000000,45431,Lost River,95,2015-04-08,129,5.7,2015,1839999.19040035,41796.5016095392,Christina Hendricks,Fantasy,Ryan Gosling,Bold Films,April,-1954569,-1798202.6887908108
242,299245,0.532205,100000,42664410,The Gallows,87,2015-07-10,247,5.0,2015,91999.9595200178,39251239.9294544,Cassidy Gifford,Horror,Travis Cluff,New Line Cinema,July,42564410,39159239.96993438
246,314385,0.524315,10000000,3334927,By the Sea,122,2015-11-12,82,5.4,2015,9199995.95200178,3068131.49002214,Angelina Jolie,Drama,Angelina Jolie,Plan B Entertainment,November,-6665073,-6131864.461979641
270,253331,0.46209,9000000,21571189,Black or White,121,2015-01-30,72,6.7,2015,8279996.3568016,19845485.1479865,Kevin Costner,Drama,Mike Binder,Treehouse Pictures,January,12571189,11565488.791184902
274,297806,0.450872,13000000,1646788,I Saw the Light,123,2015-09-11,19,5.6,2015,11959994.7376023,1515044.29338051,Tom Hiddleston,Drama,Marc Abraham,Bron Studios,September,-11353212,-10444950.444221789
287,266639,0.435582,5000000,2333684,Jem and the Holograms,119,2015-10-22,69,5.7,2015,4599997.97600089,2146988.33532513,Aubrey Peeples,Drama,Jon M. Chu,Universal Pictures,October,-2666316,-2453009.6406757603
291,283587,0.424813,6000000,90777,Beasts of No Nation,137,2015-09-11,306,7.5,2015,5519997.57120106,83514.8032534865,Idris Elba,Drama,Cary Fukunaga,Participant Media,September,-5909223,-5436482.767947573
297,234212,0.414913,3000000,3387000,Demonic,83,2015-02-12,91,5.0,2015,2759998.78560053,3116038.628943,Maria Bello,Thriller,Will Canon,Icon Entertainment International,February,387000,356039.84334247
304,308638,0.402236,447524,771317,The D Train,101,2015-05-08,47,4.2,2015,411721.898842364,709611.327771015,Jack Black,Drama,Andrew Mogel,Ealing Studios,May,323793,297889.428928651
331,245846,0.365901,10000000,17472,Strangerland,111,2015-07-01,48,5.0,2015,9199995.95200178,16074.2329273375,Nicole Kidman,Drama,Kim Farrant,Worldview Entertainment,July,-9982528,-9183921.719074443
350,331190,0.336107,2000000,2801508,Captive,97,2015-09-17,55,5.7,2015,1839999.19040035,2577386.22595006,Kate Mara,Crime,Jerry Jameson,Itaca Films,September,801508,737387.03554971
380,343795,0.298751,5000000,4842699,90 Minutes in Heaven,121,2015-09-11,24,5.7,2015,4599997.97600089,4455281.1196763,Kate Bosworth,Drama,Michael Polish,Emmett/Furla Films,September,-157301,-144716.8563245898
409,309304,0.259794,600000,7087452,Grandma,78,2015-06-04,81,5.6,2015,551999.757120106,6520452.97100069,Lily Tomlin,Drama,Paul Weitz,Depth of Field,June,6487452,5968453.213880584
492,323272,0.731022,3000000,67790117,War Room,120,2015-08-28,57,6.9,2015,2759998.78560053,62366880.1985727,Priscilla C. Shirer,Drama,Alex Kendrick,Provident Films,August,64790117,59606881.412972175
583,273899,0.076109,13500000,187674,Stonewall,129,2015-09-18,14,5.6,2015,12419994.5352024,172660.004029598,Jeremy Irvine,Drama,Roland Emmerich,Centropolis Entertainment,September,-13312326,-12247334.531172803
629,157336,24.949134,165000000,621752480,Interstellar,169,2014-11-05,6498,8.0,2014,151980023.37729,572690645.122961,Matthew McConaughey,Adventure,Christopher Nolan,Paramount Pictures,November,456752480,420710621.74567103
630,118340,14.311205,170000000,773312399,Guardians of the Galaxy,121,2014-07-30,5612,7.9,2014,156585478.631148,712291130.169508,Chris Pratt,Action,James Gunn,Marvel Studios,July,603312399,555705651.53836
631,100402,12.971027,170000000,714766572,Captain America: The Winter Soldier,136,2014-03-20,3848,7.6,2014,156585478.631148,658365092.859794,Chris Evans,Action,Joe Russo,Marvel Studios,March,544766572,501779614.22864604
632,245891,11.422751,20000000,78739897,John Wick,101,2014-10-22,2712,7.0,2014,18421821.0154291,72526614.4653665,Keanu Reeves,Action,Chad Stahelski,Thunder Road Pictures,October,58739897,54104793.4499374
633,131631,10.739009,125000000,752100229,The Hunger Games: Mockingjay - Part 1,123,2014-11-18,3590,6.6,2014,115136381.346432,692752790.215065,Jennifer Lawrence,Science Fiction,Francis Lawrence,Lionsgate,November,627100229,577616408.868633
634,122917,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,144,2014-12-10,3110,7.1,2014,230272762.692864,879752289.141534,Martin Freeman,Adventure,Peter Jackson,WingNut Films,December,705119788,649479526.4486699
635,177572,8.691294,165000000,652105443,Big Hero 6,102,2014-10-24,4185,7.8,2014,151980023.37729,600648487.706658,Scott Adsit,Adventure,Don Hall,Walt Disney Pictures,October,487105443,448668464.329368
636,205596,8.110711,14000000,233555708,The Imitation Game,113,2014-11-14,3478,8.0,2014,12895274.7108004,215126072.495392,Benedict Cumberbatch,History,Morten Tyldum,Black Bear Pictures,November,219555708,202230797.7845916
637,198663,7.137273,34000000,348319861,The Maze Runner,113,2014-09-10,3425,7.0,2014,31317095.7262296,320834306.773058,Dylan O'Brien,Action,Wes Ball,Ingenious Media,September,314319861,289517211.0468284
638,194662,6.90714799999999,18000000,103215094,Birdman,119,2014-10-17,2801,7.3,2014,16579638.9138862,95070499.387935,Michael Keaton,Drama,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Worldview Entertainment,October,85215094,78490860.4740488
639,210577,6.438727,61000000,369330363,Gone Girl,145,2014-10-01,3720,7.9,2014,56186554.097059,340186892.137474,Ben Affleck,Mystery,David Fincher,Twentieth Century Fox Film Corporation,October,308330363,284000338.040415
640,228150,6.415818,68000000,211817906,Fury,135,2014-10-15,2572,7.4,2014,62634191.4524592,195103577.60975,Brad Pitt,War,David Ayer,Columbia Pictures,October,143817906,132469386.1572908
641,181533,6.286692,127000000,349424282,Night at the Museum: Secret of the Tomb,97,2014-12-17,1111,6.1,2014,116978563.447975,321851579.072442,Ben Stiller,Adventure,Shawn Levy,Twentieth Century Fox Film Corporation,December,222424282,204873015.62446702
642,157350,6.14502,85000000,288747895,Divergent,139,2014-03-14,3038,6.9,2014,78292739.315574,265963102.013597,Shailene Woodley,Action,Neil Burger,Summit Entertainment,March,203747895,187670362.69802302
643,127585,6.052479,250000000,746000000,X-Men: Days of Future Past,131,2014-05-15,4006,7.6,2014,230272762.692864,687133923.875509,Hugh Jackman,Action,Bryan Singer,Twentieth Century Fox Film Corporation,May,496000000,456861161.182645
644,240832,5.947136,40000000,463360063,Lucy,89,2014-07-14,3699,6.3,2014,36843642.0308583,426796807.314199,Scarlett Johansson,Action,Luc Besson,Universal Pictures,July,423360063,389953165.2833407
645,98566,5.787396,125000000,477200000,Teenage Mutant Ninja Turtles,101,2014-08-07,1836,5.8,2014,115136381.346432,439544649.42814,Megan Fox,Science Fiction,Jonathan Liebesman,Paramount Pictures,August,352200000,324408268.08170795
646,225886,5.701683,40000000,126069509,Sex Tape,97,2014-07-17,1150,5.3,2014,36843642.0308583,116121496.515052,Cameron Diaz,Comedy,Jake Kasdan,Escape Artists,July,86069509,79277854.48419371
647,242582,5.522641,8500000,38697217,Nightcrawler,117,2014-10-23,2087,7.6,2014,7829273.9315574,35643660.2684612,Jake Gyllenhaal,Crime,Dan Gilroy,Bold Films,October,30197217,27814386.336903796
648,91314,4.983782,210000000,245500000,Transformers: Age of Extinction,165,2014-06-25,2161,5.9,2014,193429120.662006,226127852.964393,Mark Wahlberg,Science Fiction,Michael Bay,Paramount Pictures,June,35500000,32698732.302387
649,120467,4.93082,30000000,174600318,The Grand Budapest Hotel,99,2014-02-26,2802,7.9,2014,27632731.5231437,160822790.371651,Ralph Fiennes,Comedy,Wes Anderson,Fox Searchlight Pictures,February,144600318,133190058.84850729
650,244786,4.780419,3300000,13993093,Whiplash,105,2014-10-10,2372,8.2,2014,3039600.46754581,12888912.7349127,Miles Teller,Drama,Damien Chazelle,Bold Films,October,10693093,9849312.26736689
651,119450,4.452507,170000000,708200000,Dawn of the Planet of the Apes,130,2014-06-26,2625,7.4,2014,156585478.631148,652316682.156347,Andy Serkis,Science Fiction,Matt Reeves,Ingenious Media,June,538200000,495731203.52519906
652,156022,4.145209,55000000,192330738,The Equalizer,132,2014-09-24,2100,7.2,2014,50660007.7924302,177154121.56007,Denzel Washington,Thriller,Antoine Fuqua,Columbia Pictures,September,137330738,126494113.76763982
653,227159,4.105685,42000000,106645357,Horrible Bosses 2,108,2014-11-26,1033,6.1,2014,38685824.1324013,98230083.9390274,Jason Bateman,Comedy,Sean Anders,New Line Cinema,November,64645357,59544259.8066261
654,102382,4.101979,200000000,705717432,The Amazing Spider-Man 2,142,2014-04-16,2813,6.6,2014,184218210.154291,650030010.988616,Andrew Garfield,Action,Marc Webb,Columbia Pictures,April,505717432,465811800.83432496
655,137113,3.990452,178000000,370541256,Edge of Tomorrow,113,2014-05-27,3267,7.7,2014,163954207.037319,341302234.843216,Tom Cruise,Action,Doug Liman,Village Roadshow Pictures,May,192541256,177348027.805897
656,228967,3.989231,44000000,11305175,The Interview,112,2014-12-25,1657,6.1,2014,40528006.2339442,10413095.5199052,James Franco,Action,Evan Goldberg,Columbia TriStar,December,-32694825,-30114910.714038998
657,190859,3.863074,58800000,542307423,American Sniper,134,2014-12-11,3004,7.5,2014,54160153.7853618,499514514.092232,Bradley Cooper,War,Clint Eastwood,Village Roadshow Pictures,December,483507423,445354360.3068702
658,147441,3.81374,140000000,268031828,Exodus: Gods and Kings,153,2014-12-03,1377,5.6,2014,128952747.108004,246881718.092715,Christian Bale,Adventure,Ridley Scott,Scott Free Productions,December,128031828,117928970.98471099
659,124905,3.689601,160000000,529076069,Godzilla,123,2014-05-14,2169,6.2,2014,147374568.123433,487327232.333243,Aaron Taylor-Johnson,Action,Gareth Edwards,Toho Company,May,369076069,339952664.20981
660,102651,3.582315,180000000,758410378,Maleficent,97,2014-05-28,2928,7.0,2014,165796389.138862,698565011.988,Angelina Jolie,Fantasy,Robert Stromberg,Walt Disney Pictures,May,578410378,532768622.849138
661,254904,3.573028,15000000,32556119,The November Man,108,2014-08-27,481,6.0,2014,13816365.7615718,29987149.8587506,Pierce Brosnan,Crime,Roger Donaldson,Irish Dreamtime,August,17556119,16170784.0971788
662,242512,3.489314,5000000,102529779,Ouija,89,2014-10-24,569,4.9,2014,4605455.25385729,94439261.8744755,Olivia Cooke,Horror,Stiles White,Universal Pictures,October,97529779,89833806.62061821
663,82702,3.489106,145000000,609123048,How to Train Your Dragon 2,102,2014-06-12,2152,7.7,2014,133558202.361861,561057788.331434,Jay Baruchel,Fantasy,Dean DeBlois,DreamWorks Animation,June,464123048,427499585.969573
664,270303,3.393741,2000000,13500000,It Follows,100,2014-08-27,1003,6.6,2014,1842182.10154291,12434729.1854147,Maika Monroe,Thriller,David Robert Mitchell,Northern Lights Films,August,11500000,10592547.08387179
665,138103,3.34625,90000000,206172544,The Expendables 3,127,2014-08-04,1275,6.2,2014,82898194.5694313,189903685.193185,Sylvester Stallone,Action,Patrick Hughes,Davis-Films,August,116172544,107005490.6237537
666,137106,3.327799,60000000,469160692,The Lego Movie,100,2014-02-06,2268,7.5,2014,55265463.0462875,432139714.774945,Will Arnett,Adventure,Phil Lord,Village Roadshow Pictures,February,409160692,376874251.72865754
668,68737,3.260581,95000000,114178613,Seventh Son,102,2014-12-12,675,5.1,2014,87503649.8232886,105168898.623797,Jeff Bridges,Adventure,Sergey Bodrov,Legendary Pictures,December,19178613,17665248.800508395
669,266856,3.170271,15000000,121201940,The Theory of Everything,123,2014-11-26,1960,7.8,2014,13816365.7615718,111638022.270139,Eddie Redmayne,Drama,James Marsh,Working Title Films,November,106201940,97821656.5085672
670,193893,3.14993,17000000,136621271,Let's Be Cops,104,2014-08-13,912,6.4,2014,15658547.8631148,125840630.063122,Jake Johnson,Comedy,Luke Greenfield,Twentieth Century Fox Film Corporation,August,119621271,110182082.2000072
671,49017,3.028769,70000000,215529201,Dracula Untold,92,2014-10-01,1666,6.1,2014,64476373.5540021,198522018.221023,Luke Evans,Horror,Gary Shore,Universal Pictures,October,145529201,134045644.66702089
672,270946,3.007018,132000000,373552094,Penguins of Madagascar,92,2014-11-22,939,6.5,2014,121584018.701832,344075490.780339,Tom McGrath,Family,Simon J. Smith,DreamWorks Animation,November,241552094,222491472.078507
673,224141,2.996038,50000000,212902372,Into the Woods,125,2014-12-25,1095,5.6,2014,46054552.5385729,196102469.537216,Meryl Streep,Fantasy,Rob Marshall,Walt Disney Pictures,December,162902372,150047916.9986431
674,53182,2.979181,110000000,337580051,300: Rise of an Empire,102,2014-03-05,1664,6.1,2014,101320015.58486,310941963.895073,Sullivan Stapleton,Action,Noam Murro,Legendary Pictures,March,227580051,209621948.310213
675,227156,2.881991,25000000,66980456,The Giver,94,2014-08-11,1151,6.3,2014,23027276.2692864,61695098.5981915,Jeff Bridges,Drama,Phillip Noyce,The Weinstein Company,August,41980456,38667822.3289051
676,187017,2.805019,50000000,188441614,22 Jump Street,112,2014-06-05,2416,7.0,2014,46054552.5385729,173571884.248329,Jonah Hill,Crime,Phil Lord,Columbia Pictures,June,138441614,127517331.7097561
677,169917,2.777996,28000000,53181600,A Walk Among the Tombstones,113,2014-09-18,823,6.2,2014,25790549.4216008,48985095.8257074,Liam Neeson,Crime,Scott Frank,Double Feature Films,September,25181600,23194546.4041066
678,116149,2.721864,55000000,259207227,Paddington,95,2014-11-27,606,7.1,2014,50660007.7924302,238753457.084986,Nicole Kidman,Comedy,Paul King,The Weinstein Company,November,204207227,188093449.2925558
679,284276,2.692691,7000000,2360281,Cake,102,2014-09-07,255,6.1,2014,6447637.35540021,2174033.70640591,Jennifer Aniston,Drama,Daniel Barnz,Echo Films,September,-4639719,-4273603.6489943005
680,212778,2.67235,11000000,45967935,Chef,115,2014-05-08,866,7.2,2014,10132001.558486,42340653.5509441,Jon Favreau,Comedy,Jon Favreau,Open Road Films,May,34967935,32208651.992458098
681,238636,2.611251,9000000,108782847,The Purge: Anarchy,104,2014-07-17,1126,6.6,2014,8289819.45694313,100198906.84914,Frank Grillo,Horror,James DeMonaco,Universal Pictures,July,99782847,91909087.39219688
682,218043,2.601775,16000000,19682924,Left Behind,110,2014-10-03,253,3.8,2014,14737456.8123433,18129765.1494147,Nicolas Cage,Thriller,Vic Armstrong,Stoney Lake Entertainment,October,3682924,3392308.3370714
683,85350,2.595951,4000000,44349000,Boyhood,164,2014-06-05,1343,7.6,2014,3684364.20308583,40849467.0106634,Ellar Coltrane,Drama,Richard Linklater,Detour Filmproduction,June,40349000,37165102.807577565
684,241239,2.576396,20000000,12007070,A Most Violent Year,125,2014-12-30,384,6.4,2014,18421821.0154291,11059604.7229864,Oscar Isaac,Action,J.C. Chandor,Participant Media,December,-7992930,-7362216.292442698
685,184315,2.549403,100000000,243400000,Hercules,99,2014-07-23,1215,5.6,2014,92109105.0771459,224193561.757773,Dwayne Johnson,Action,Brett Ratner,Paramount Pictures,July,143400000,132084456.68062711
686,86834,2.526779,125000000,362637473,Noah,139,2014-03-20,1589,5.5,2014,115136381.346432,334022131.054676,Russell Crowe,Drama,Darren Aronofsky,Paramount Pictures,March,237637473,218885749.708244
687,205587,2.523101,50000000,83719388,The Judge,141,2014-10-08,974,7.2,2014,46054552.5385729,77113179.0628635,Robert Downey Jr.,Drama,David Dobkin,Village Roadshow Pictures,October,33719388,31058626.5242906
